"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x794072082665631744","x1173009283736363009",2019-09-14 23:03:01,"NYsocialsend","$VSYM Investor News https://t.co/u8ZfzP5snY  #ad #wsj #nytimes #reuters #bloomberg #thestreet #forbes #nasdaq #IHub_StockPosts #newyork #business #cnn #bet #foxnews #bitcoin #blockchain #crypto #cannabis #weed #marijuana #CBD #latimes #robbreport https://t.co/c96AQm4XD5","Sprout Social",246,,,,FALSE,FALSE,0,0,,,"ad wsj nytimes reuters bloomberg thestreet forbes nasdaq IHub_StockPosts newyork business cnn bet foxnews bitcoin blockchain crypto cannabis weed marijuana CBD latimes robbreport","VSYM","bit.ly/2GH6Ruk","https://t.co/u8ZfzP5snY","http://bit.ly/2GH6Ruk","http://pbs.twimg.com/media/EEddueqXUAATTtg.jpg","https://t.co/c96AQm4XD5","https://twitter.com/NYsocialsend/status/1173009283736363009/photo/1","photo","http://pbs.twimg.com/media/EEddueqXUAATTtg.jpg","https://t.co/c96AQm4XD5","https://twitter.com/NYsocialsend/status/1173009283736363009/photo/1",,,,"sv",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NYsocialsend/status/1173009283736363009","NY Social Send","United States","We manage your social information you want sent out.",,FALSE,5996,2532,33,8020,0,2016-11-03 07:01:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/794072082665631744/1535037937",,"http://pbs.twimg.com/profile_images/1032650129642119170/TIwj3aS3_normal.jpg"
"x794072082665631744","x1173002739091202054",2019-09-14 22:37:00,"NYsocialsend","$APRU Apple Rush Company, Inc. to launch CBD sparkling water https://t.co/fZwe8vU4Ds  #wsj #nytimes #reuters #bloomberg #forbes #nasdaq #IHub_StockPosts #newyork #business #cnn #bet #foxnews #cannabis #marijuana #CBD #latimes #robbreport #HIGH_TIMES_Mag #MAGA  #ESPN https://t.co/3tqidwF4g0","Sprout Social",266,,,,FALSE,FALSE,1,0,,,"wsj nytimes reuters bloomberg forbes nasdaq IHub_StockPosts newyork business cnn bet foxnews cannabis marijuana CBD latimes robbreport HIGH_TIMES_Mag MAGA ESPN","APRU","bit.ly/31J0VZX","https://t.co/fZwe8vU4Ds","http://bit.ly/31J0VZX","http://pbs.twimg.com/media/EEdXxl6W4AEHcPa.jpg","https://t.co/3tqidwF4g0","https://twitter.com/NYsocialsend/status/1173002739091202054/photo/1","photo","http://pbs.twimg.com/media/EEdXxl6W4AEHcPa.jpg","https://t.co/3tqidwF4g0","https://twitter.com/NYsocialsend/status/1173002739091202054/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NYsocialsend/status/1173002739091202054","NY Social Send","United States","We manage your social information you want sent out.",,FALSE,5996,2532,33,8020,0,2016-11-03 07:01:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/794072082665631744/1535037937",,"http://pbs.twimg.com/profile_images/1032650129642119170/TIwj3aS3_normal.jpg"
"x794072082665631744","x1172948385428459520",2019-09-14 19:01:02,"NYsocialsend","Social Start Now on Venture Capital TV video https://t.co/ctMJejQKU3 #ad #wsj #nytimes #reuters #bloomberg #forbes #newyork #business #cnn #bet #foxnews #bitcoin #blockchain #crypto #cannabis #weed #marijuana #CBD #Colorado #latimes #Chicago #Miami #phoenix #Atlanta #sharespost https://t.co/FHtWrVGGG4","Sprout Social",278,,,,FALSE,FALSE,1,0,,,"ad wsj nytimes reuters bloomberg forbes newyork business cnn bet foxnews bitcoin blockchain crypto cannabis weed marijuana CBD Colorado latimes Chicago Miami phoenix Atlanta sharespost",,"bit.ly/2L45irR","https://t.co/ctMJejQKU3","http://bit.ly/2L45irR","http://pbs.twimg.com/media/EEcmVusW4AADBhG.png","https://t.co/FHtWrVGGG4","https://twitter.com/NYsocialsend/status/1172948385428459520/photo/1","photo","http://pbs.twimg.com/media/EEcmVusW4AADBhG.png","https://t.co/FHtWrVGGG4","https://twitter.com/NYsocialsend/status/1172948385428459520/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NYsocialsend/status/1172948385428459520","NY Social Send","United States","We manage your social information you want sent out.",,FALSE,5996,2532,33,8020,0,2016-11-03 07:01:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/794072082665631744/1535037937",,"http://pbs.twimg.com/profile_images/1032650129642119170/TIwj3aS3_normal.jpg"
"x794072082665631744","x1172938063758135297",2019-09-14 18:20:01,"NYsocialsend","$DIRV DirectView Holdings Inc. Successful Transformation Continues https://t.co/tMNPnecvoD #bodycamera #Camera #security #Surveillance #ad #wsj #nytimes #reuters #bloomberg #forbes #nasdaq #IHub_StockPosts #newyork #business #cannabis #marijuana #CBD #latimes #robbreport #Chicago https://t.co/o2Fxgi8YgY","Sprout Social",280,,,,FALSE,FALSE,1,0,,,"bodycamera Camera security Surveillance ad wsj nytimes reuters bloomberg forbes nasdaq IHub_StockPosts newyork business cannabis marijuana CBD latimes robbreport Chicago","DIRV","yhoo.it/2lXrDOZ","https://t.co/tMNPnecvoD","https://yhoo.it/2lXrDOZ","http://pbs.twimg.com/media/EEcc8-JW4Akg4Yk.png","https://t.co/o2Fxgi8YgY","https://twitter.com/NYsocialsend/status/1172938063758135297/photo/1","photo","http://pbs.twimg.com/media/EEcc8-JW4Akg4Yk.png","https://t.co/o2Fxgi8YgY","https://twitter.com/NYsocialsend/status/1172938063758135297/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NYsocialsend/status/1172938063758135297","NY Social Send","United States","We manage your social information you want sent out.",,FALSE,5996,2532,33,8020,0,2016-11-03 07:01:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/794072082665631744/1535037937",,"http://pbs.twimg.com/profile_images/1032650129642119170/TIwj3aS3_normal.jpg"
"x794072082665631744","x1172938570866335744",2019-09-14 18:22:02,"NYsocialsend","$VIRA Introduces its Founder, CEO &amp; R&amp;D Formulator, Dr. Max MacCloud https://t.co/wlT0xEaR86 
#ad #wsj #nytimes #reuters #bloomberg #thestreet #forbes #nasdaq #IHub_StockPosts #newyork #business #bitcoin #blockchain #crypto #cannabis #weed #marijuana #CBD #Colorado  #robbreport https://t.co/xFIKbWYjfH","Sprout Social",286,,,,FALSE,FALSE,1,0,,,"ad wsj nytimes reuters bloomberg thestreet forbes nasdaq IHub_StockPosts newyork business bitcoin blockchain crypto cannabis weed marijuana CBD Colorado robbreport","VIRA","bit.ly/2XnqXAJ","https://t.co/wlT0xEaR86","http://bit.ly/2XnqXAJ","http://pbs.twimg.com/media/EEcdaQiXYAAOYwq.jpg","https://t.co/xFIKbWYjfH","https://twitter.com/NYsocialsend/status/1172938570866335744/photo/1","photo","http://pbs.twimg.com/media/EEcdaQiXYAAOYwq.jpg","https://t.co/xFIKbWYjfH","https://twitter.com/NYsocialsend/status/1172938570866335744/photo/1",,,,"da",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NYsocialsend/status/1172938570866335744","NY Social Send","United States","We manage your social information you want sent out.",,FALSE,5996,2532,33,8020,0,2016-11-03 07:01:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/794072082665631744/1535037937",,"http://pbs.twimg.com/profile_images/1032650129642119170/TIwj3aS3_normal.jpg"
"x794072082665631744","x1172997708489068544",2019-09-14 22:17:01,"NYsocialsend","Today Outsource your Holiday Marketing with https://t.co/AK2yevJkSj #ad #wsj #nytimes #reuters #bloomberg #forbes #newyork #business #cnn #bet #foxnews #cannabis #marijuana #CBD #latimes #Chicago #Miami #Phoenix #Atlanta #realdonaldtrump
#NFL #gifts #food #marketing #outsource https://t.co/YC5F3DAURT","Sprout Social",277,,,,FALSE,FALSE,0,0,,,"ad wsj nytimes reuters bloomberg forbes newyork business cnn bet foxnews cannabis marijuana CBD latimes Chicago Miami Phoenix Atlanta realdonaldtrump NFL gifts food marketing outsource",,"socialstartnow.com","https://t.co/AK2yevJkSj","http://socialstartnow.com","http://pbs.twimg.com/media/EEdTMsfXkAEw4RR.png","https://t.co/YC5F3DAURT","https://twitter.com/NYsocialsend/status/1172997708489068544/photo/1","photo","http://pbs.twimg.com/media/EEdTMsfXkAEw4RR.png","https://t.co/YC5F3DAURT","https://twitter.com/NYsocialsend/status/1172997708489068544/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NYsocialsend/status/1172997708489068544","NY Social Send","United States","We manage your social information you want sent out.",,FALSE,5996,2532,33,8020,0,2016-11-03 07:01:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/794072082665631744/1535037937",,"http://pbs.twimg.com/profile_images/1032650129642119170/TIwj3aS3_normal.jpg"
"x794072082665631744","x1172943099397595136",2019-09-14 18:40:01,"NYsocialsend","Outsource your Holiday Social Management Now https://t.co/AYETJZ0Vxt  #ad #wsj #nytimes #reuters #bloomberg #forbes #newyork #business #cnn #bet #foxnews #bitcoin #blockchain #crypto #cannabis #weed #marijuana #CBD #Colorado #holiday #latimes #Chicago #Miami #phoenix #Atlanta https://t.co/vCx635z1Fu","Sprout Social",276,,,,FALSE,FALSE,1,0,,,"ad wsj nytimes reuters bloomberg forbes newyork business cnn bet foxnews bitcoin blockchain crypto cannabis weed marijuana CBD Colorado holiday latimes Chicago Miami phoenix Atlanta",,"bit.ly/1GPoaD8","https://t.co/AYETJZ0Vxt","http://bit.ly/1GPoaD8","http://pbs.twimg.com/media/EEchh_wXUAAWerv.png","https://t.co/vCx635z1Fu","https://twitter.com/NYsocialsend/status/1172943099397595136/photo/1","photo","http://pbs.twimg.com/media/EEchh_wXUAAWerv.png","https://t.co/vCx635z1Fu","https://twitter.com/NYsocialsend/status/1172943099397595136/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NYsocialsend/status/1172943099397595136","NY Social Send","United States","We manage your social information you want sent out.",,FALSE,5996,2532,33,8020,0,2016-11-03 07:01:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/794072082665631744/1535037937",,"http://pbs.twimg.com/profile_images/1032650129642119170/TIwj3aS3_normal.jpg"
"x794072082665631744","x1172935045016948737",2019-09-14 18:08:01,"NYsocialsend","$OTCPK Security Robot Program https://t.co/jO2l8si14d #ad #wsj #nytimes #reuters #bloomberg #forbes #nasdaq #IHub_StockPosts #newyork #business #cnn #bet #foxnews #bitcoin #blockchain #crypto #cannabis #weed #marijuana #CBD #latimes #robbreport #MAGA #WGN #Chicago #ESPN #VOTE https://t.co/vbgJusA1Uq","Sprout Social",276,,,,FALSE,FALSE,1,0,,,"ad wsj nytimes reuters bloomberg forbes nasdaq IHub_StockPosts newyork business cnn bet foxnews bitcoin blockchain crypto cannabis weed marijuana CBD latimes robbreport MAGA WGN Chicago ESPN VOTE","OTCPK","bit.ly/2P4b4iv","https://t.co/jO2l8si14d","http://bit.ly/2P4b4iv","http://pbs.twimg.com/media/EEcaNPJW4AMze6H.jpg","https://t.co/vbgJusA1Uq","https://twitter.com/NYsocialsend/status/1172935045016948737/photo/1","photo","http://pbs.twimg.com/media/EEcaNPJW4AMze6H.jpg","https://t.co/vbgJusA1Uq","https://twitter.com/NYsocialsend/status/1172935045016948737/photo/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NYsocialsend/status/1172935045016948737","NY Social Send","United States","We manage your social information you want sent out.",,FALSE,5996,2532,33,8020,0,2016-11-03 07:01:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/794072082665631744/1535037937",,"http://pbs.twimg.com/profile_images/1032650129642119170/TIwj3aS3_normal.jpg"
"x277245931","x1173009246889267200",2019-09-14 23:02:52,"postersusa","@kallywally
 
@belcherjody1
 
@CarlTrump007
#MAGA2020 #KAG2020Landslide #TermLimitsforCongress #RecallGavinNewsom  #WeAreFull #CloseTheBorderNow #CloseTheBorderPermanently #TrumpCrimeFamily #MAGA #CSPAN #CNN #WSJ #Politico #NYTimes #LATimes #DNC #Democrats #GOP #ImpeachTrump https://t.co/kWhgphowFK","Twitter Web App",275,,"x24584229","kallywally",FALSE,FALSE,0,0,,,"MAGA2020 KAG2020Landslide TermLimitsforCongress RecallGavinNewsom WeAreFull CloseTheBorderNow CloseTheBorderPermanently TrumpCrimeFamily MAGA CSPAN CNN WSJ Politico NYTimes LATimes DNC Democrats GOP ImpeachTrump",,,,,"http://pbs.twimg.com/media/EEddqKbVAAAyTNH.jpg","https://t.co/kWhgphowFK","https://twitter.com/postersusa/status/1173009246889267200/photo/1","photo","http://pbs.twimg.com/media/EEddqKbVAAAyTNH.jpg http://pbs.twimg.com/media/EEddqKdUUAAobhe.png","https://t.co/kWhgphowFK https://t.co/kWhgphowFK","https://twitter.com/postersusa/status/1173009246889267200/photo/1 https://twitter.com/postersusa/status/1173009246889267200/photo/1",,"x24584229 x4710723148 x828304313122320384","kallywally belcherjody1 CarlTrump007","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/postersusa/status/1173009246889267200","Posters USA","United States","Revolutionary protest posters; with a special emphasis on corruption in American Politics, The U.S. Government, The U.S. Media, Business and Religion.",,FALSE,1260,1851,181,13628,24,2011-04-05 00:20:57,FALSE,,,,,"http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/743375251493396481/qmSzLioo_normal.jpg"
"x277245931","x1172939164095901696",2019-09-14 18:24:23,"postersusa","#neverforget #MAGA #Dobbs #Limbaugh #huckabee #USA #Canada #DBS #dts #USCongress #POTUS #realDonaldTrump #AmericaFirst @TheDemocrats #fakenews #GOP #retweet #KKK #DavidDuke #USMC #CSPAN #ImpeachTrump #IlhanOmar #RashidaTlaib #NYTimes #theWashingtonPost https://t.co/8P0mPoNjgy","Twitter Web App",252,,,,FALSE,FALSE,0,0,,,"neverforget MAGA Dobbs Limbaugh huckabee USA Canada DBS dts USCongress POTUS realDonaldTrump AmericaFirst fakenews GOP retweet KKK DavidDuke USMC CSPAN ImpeachTrump IlhanOmar RashidaTlaib NYTimes theWashingtonPost",,,,,"http://pbs.twimg.com/media/EEcd76FU0AAJc3j.png","https://t.co/8P0mPoNjgy","https://twitter.com/postersusa/status/1172939164095901696/photo/1","photo","http://pbs.twimg.com/media/EEcd76FU0AAJc3j.png","https://t.co/8P0mPoNjgy","https://twitter.com/postersusa/status/1172939164095901696/photo/1",,"x14377605","TheDemocrats","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/postersusa/status/1172939164095901696","Posters USA","United States","Revolutionary protest posters; with a special emphasis on corruption in American Politics, The U.S. Government, The U.S. Media, Business and Religion.",,FALSE,1260,1851,181,13628,24,2011-04-05 00:20:57,FALSE,,,,,"http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/743375251493396481/qmSzLioo_normal.jpg"
"x976633786661142528","x1173008853815791617",2019-09-14 23:01:18,"DuchessK2","#nzpol #UNGA2019 @washingtonpost #nytimes https://t.co/ybqMinkIP4","Twitter for iPhone",41,,,,TRUE,FALSE,0,0,,,"nzpol UNGA2019 nytimes",,"twitter.com/arthur89367695…","https://t.co/ybqMinkIP4","https://twitter.com/arthur89367695/status/1173007896461770752",,,,,,,,,"x2467791","washingtonpost","und","x1173007896461770752","Ardern Does Not Have What it Takes https://t.co/ARyPQ7uPCH via @@TheBFD_nz  #nzpol.",2019-09-14 22:57:30,"Twitter Web App",2,0,"x1011488992821329920","Arthur89367695","Arthur. ""Communism Cripples Communities"".",782,1064,19456,"","Communism/Socialism is all about REMOVING OUR RIGHTS that we have worked hard for . Stop the corruption !  #CorruptedGovts  #MNZGA #MAGA . Make Ardern Go Away .",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DuchessK2/status/1173008853815791617","TheDuchess","","Self-Employed. Loves shoes <U+0001F460> , <U+0001F942>, <U+0001F36B>, <U+2708><U+FE0F>. Not necessarily in that order.",,FALSE,497,232,5,31046,6577,2018-03-22 01:36:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/976633786661142528/1545212778",,"http://pbs.twimg.com/profile_images/1089264251372326917/zlTmnWvW_normal.jpg"
"x3320097371","x1173008021515059201",2019-09-14 22:58:00,"Peterwyck29","@ChuckRossDC Oh well if it’s the #NYTimes I am sure it is their usual rigorously investigated piece! #rag","Twitter Web App",92,"x1173001358317936642","x119837703","ChuckRossDC",FALSE,FALSE,0,0,,,"NYTimes rag",,,,,,,,,,,,,"x119837703","ChuckRossDC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Peterwyck29/status/1173008021515059201","Daniel Henry","","",,FALSE,102,542,2,4334,1726,2015-06-12 02:28:45,FALSE,,,,"https://pbs.twimg.com/profile_banners/3320097371/1445475677","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/656998563583389696/xI-yCxm-_normal.jpg"
"x2335328114","x1172972042049789953",2019-09-14 20:35:02,"ssn4value","Now in round 2 Help me I need your vote to be on the cover 
https://t.co/voEwbjRaAI #MaximMag #ad #wsj #nytimes #forbes #newyork #business #cnn #bet #foxnews #cannabis #marijuana #CBD #latimes #Chicago #Miami #Phoenix #Atlanta #realdonaldtrump #NFL #ESPN #wgn https://t.co/OXMIXUulnR","Sprout Social",259,,,,FALSE,FALSE,1,0,,,"MaximMag ad wsj nytimes forbes newyork business cnn bet foxnews cannabis marijuana CBD latimes Chicago Miami Phoenix Atlanta realdonaldtrump NFL ESPN wgn",,"maximcovergirl.com/2019/kiira-arai","https://t.co/voEwbjRaAI","https://maximcovergirl.com/2019/kiira-arai","http://pbs.twimg.com/media/EEc72rhWkAAp383.jpg","https://t.co/OXMIXUulnR","https://twitter.com/ssn4value/status/1172972042049789953/photo/1","photo","http://pbs.twimg.com/media/EEc72rhWkAAp383.jpg","https://t.co/OXMIXUulnR","https://twitter.com/ssn4value/status/1172972042049789953/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ssn4value/status/1172972042049789953","SSN 4 Value","United States","Rocking it on social",,FALSE,30778,58414,27,14015,767,2014-02-09 16:09:06,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1146610750015848448/XKKXVM3s_normal.png"
"x2335328114","x1172953922010603520",2019-09-14 19:23:02,"ssn4value","$VIRA Press Body Symphony introduces its Founder, CEO &amp; R&amp;D Formulator, Dr. Max MacCloud https://t.co/SEDss4pMyG 
#ad #wsj #nytimes #reuters #bloomberg #forbes #nasdaq #IHub_StockPosts #newyork #business  #bitcoin #blockchain #crypto #cannabis #weed #marijuana #CBD #robbreport https://t.co/fYIKvsTjvj","Sprout Social",285,,,,FALSE,FALSE,2,0,,,"ad wsj nytimes reuters bloomberg forbes nasdaq IHub_StockPosts newyork business bitcoin blockchain crypto cannabis weed marijuana CBD robbreport","VIRA","bit.ly/2XnqXAJ","https://t.co/SEDss4pMyG","http://bit.ly/2XnqXAJ","http://pbs.twimg.com/media/EEcrX2GWwAEtjfv.jpg","https://t.co/fYIKvsTjvj","https://twitter.com/ssn4value/status/1172953922010603520/photo/1","photo","http://pbs.twimg.com/media/EEcrX2GWwAEtjfv.jpg","https://t.co/fYIKvsTjvj","https://twitter.com/ssn4value/status/1172953922010603520/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ssn4value/status/1172953922010603520","SSN 4 Value","United States","Rocking it on social",,FALSE,30778,58414,27,14015,767,2014-02-09 16:09:06,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1146610750015848448/XKKXVM3s_normal.png"
"x2335328114","x1173006515902582785",2019-09-14 22:52:01,"ssn4value","$DIRV Meet the CEO https://t.co/mBABxtrE5D 
  #bodycamera #Camera #security #Surveillance #ad #wsj #nytimes #reuters #bloomberg #forbes #nasdaq #IHub_StockPosts #newyork #business #bitcoin #blockchain #crypto #cannabis #marijuana #CBD #latimes #robbreport #realdonaldtrump https://t.co/pVHSOP22gZ","Sprout Social",272,,,,FALSE,FALSE,0,0,,,"bodycamera Camera security Surveillance ad wsj nytimes reuters bloomberg forbes nasdaq IHub_StockPosts newyork business bitcoin blockchain crypto cannabis marijuana CBD latimes robbreport realdonaldtrump","DIRV","bit.ly/30qVXki","https://t.co/mBABxtrE5D","http://bit.ly/30qVXki","http://pbs.twimg.com/media/EEdbNYAX4AAoMOz.jpg","https://t.co/pVHSOP22gZ","https://twitter.com/ssn4value/status/1173006515902582785/photo/1","photo","http://pbs.twimg.com/media/EEdbNYAX4AAoMOz.jpg","https://t.co/pVHSOP22gZ","https://twitter.com/ssn4value/status/1173006515902582785/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ssn4value/status/1173006515902582785","SSN 4 Value","United States","Rocking it on social",,FALSE,30778,58414,27,14015,767,2014-02-09 16:09:06,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1146610750015848448/XKKXVM3s_normal.png"
"x2335328114","x1172938066111148035",2019-09-14 18:20:01,"ssn4value","$PHCG Pure Harvest Cannabis Group Announces Management Changes https://t.co/fND8z2bVKl 
#ad #wsj #nytimes #reuters #bloomberg #forbes #nasdaq #IHub_StockPosts #newyork #business #cnn #bet #foxnews #bitcoin #blockchain #crypto #cannabis #weed #marijuana #CBD #latimes #robbreport https://t.co/TiX8zTWptT","Sprout Social",278,,,,FALSE,FALSE,1,0,,,"ad wsj nytimes reuters bloomberg forbes nasdaq IHub_StockPosts newyork business cnn bet foxnews bitcoin blockchain crypto cannabis weed marijuana CBD latimes robbreport","PHCG","bit.ly/2lFZYlC","https://t.co/fND8z2bVKl","http://bit.ly/2lFZYlC","http://pbs.twimg.com/media/EEcc9DxX4AAWxze.png","https://t.co/TiX8zTWptT","https://twitter.com/ssn4value/status/1172938066111148035/photo/1","photo","http://pbs.twimg.com/media/EEcc9DxX4AAWxze.png","https://t.co/TiX8zTWptT","https://twitter.com/ssn4value/status/1172938066111148035/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ssn4value/status/1172938066111148035","SSN 4 Value","United States","Rocking it on social",,FALSE,30778,58414,27,14015,767,2014-02-09 16:09:06,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1146610750015848448/XKKXVM3s_normal.png"
"x2335328114","x1172945365026443264",2019-09-14 18:49:01,"ssn4value","Outsource your Social Management today https://t.co/SjAuCocJlD  #ad #wsj #nytimes #reuters #bloomberg #forbes #newyork #business #cnn #bet #foxnews #bitcoin #blockchain #crypto #cannabis #weed #marijuana #CBD #Recreational #Dispensary #latimes #Chicago #Miami #phoenix #Atlanta https://t.co/dJcLMbjxbH","Sprout Social",277,,,,FALSE,FALSE,1,0,,,"ad wsj nytimes reuters bloomberg forbes newyork business cnn bet foxnews bitcoin blockchain crypto cannabis weed marijuana CBD Recreational Dispensary latimes Chicago Miami phoenix Atlanta",,"bit.ly/1GPoaD8","https://t.co/SjAuCocJlD","http://bit.ly/1GPoaD8","http://pbs.twimg.com/media/EEcjl5pX4AIbSu3.png","https://t.co/dJcLMbjxbH","https://twitter.com/ssn4value/status/1172945365026443264/photo/1","photo","http://pbs.twimg.com/media/EEcjl5pX4AIbSu3.png","https://t.co/dJcLMbjxbH","https://twitter.com/ssn4value/status/1172945365026443264/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ssn4value/status/1172945365026443264","SSN 4 Value","United States","Rocking it on social",,FALSE,30778,58414,27,14015,767,2014-02-09 16:09:06,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1146610750015848448/XKKXVM3s_normal.png"
"x2335328114","x1172927998984675331",2019-09-14 17:40:01,"ssn4value","$BTHR Sports Venues of Florida, Inc has Announced Its Plans for the Immediate Future https://t.co/7LeuansFxR 
#ad #wsj #nytimes #reuters #bloomberg #thestreet #forbes #nasdaq #IHub_StockPosts #newyork #business #bitcoin #blockchain #crypto #cannabis #weed #marijuana #CBD https://t.co/10qNKgMhy9","Sprout Social",271,,,,FALSE,FALSE,0,0,,,"ad wsj nytimes reuters bloomberg thestreet forbes nasdaq IHub_StockPosts newyork business bitcoin blockchain crypto cannabis weed marijuana CBD","BTHR","bit.ly/2GeVael","https://t.co/7LeuansFxR","http://bit.ly/2GeVael","http://pbs.twimg.com/media/EEcTzFoWwAIncMl.png","https://t.co/10qNKgMhy9","https://twitter.com/ssn4value/status/1172927998984675331/photo/1","photo","http://pbs.twimg.com/media/EEcTzFoWwAIncMl.png","https://t.co/10qNKgMhy9","https://twitter.com/ssn4value/status/1172927998984675331/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ssn4value/status/1172927998984675331","SSN 4 Value","United States","Rocking it on social",,FALSE,30778,58414,27,14015,767,2014-02-09 16:09:06,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1146610750015848448/XKKXVM3s_normal.png"
